edge_type_id target_model_id target_label source_label weight_max weight_func weight_sigma distance_range target_sections delay params_file nsyns
6652 386049446 e4Nr5a1 LGN 2.09137056492e-05 wmax  "[0.0, 150.0]" "['basal', 'apical']" 1.7 AMPA_ExcToExc.json 80
6653 397351623 e4Nr5a1 LGN 1.90490560747e-05 wmax  "[0.0, 150.0]" "['basal', 'apical']" 1.7 AMPA_ExcToExc.json 80
6654 422738880 e4Nr5a1 LGN 1.53045213302e-05 wmax  "[0.0, 150.0]" "['basal', 'apical']" 1.7 AMPA_ExcToExc.json 80
6655 475459689 e4Nr5a1 LGN 2.72114278699e-05 wmax  "[0.0, 150.0]" "['basal', 'apical']" 1.7 AMPA_ExcToExc.json 80
6656 476455864 e4Nr5a1 LGN 1.42523338546e-05 wmax  "[0.0, 150.0]" "['basal', 'apical']" 1.7 AMPA_ExcToExc.json 80
6657 476457450 e4Nr5a1 LGN 1.28554744689e-05 wmax  "[0.0, 150.0]" "['basal', 'apical']" 1.7 AMPA_ExcToExc.json 80
6658 314804042 e5noRbp4 LGN 5.3300336694999987e-05 wmax  "[0.0, 150.0]" "['basal', 'apical']" 1.7 AMPA_ExcToExc.json 15
6660 314831019 e5noRbp4 LGN 5.17567957856e-05 wmax  "[0.0, 150.0]" "['basal', 'apical']" 1.7 AMPA_ExcToExc.json 15
6661 320207387 e5noRbp4 LGN 5.250627986e-05 wmax  "[0.0, 150.0]" "['basal', 'apical']" 1.7 AMPA_ExcToExc.json 15
6662 323865917 e5noRbp4 LGN 5.82156254716e-05 wmax  "[0.0, 150.0]" "['basal', 'apical']" 1.7 AMPA_ExcToExc.json 15
6663 324025297 e5noRbp4 LGN 5.13517811278e-05 wmax  "[0.0, 150.0]" "['basal', 'apical']" 1.7 AMPA_ExcToExc.json 15
6664 349621141 e5noRbp4 LGN 5.53307268726e-05 wmax  "[0.0, 150.0]" "['basal', 'apical']" 1.7 AMPA_ExcToExc.json 15
6665 354190013 e5noRbp4 LGN 5.87224940266e-05 wmax  "[0.0, 150.0]" "['basal', 'apical']" 1.7 AMPA_ExcToExc.json 15
6666 468120757 e5noRbp4 LGN 5.21497553086e-05 wmax  "[0.0, 150.0]" "['basal', 'apical']" 1.7 AMPA_ExcToExc.json 15
6667 468193142 e5noRbp4 LGN 5.3503047537e-05 wmax  "[0.0, 150.0]" "['basal', 'apical']" 1.7 AMPA_ExcToExc.json 15
6668 469793303 e5noRbp4 LGN 4.96612765796e-05 wmax  "[0.0, 150.0]" "['basal', 'apical']" 1.7 AMPA_ExcToExc.json 15
6669 473601979 e5noRbp4 LGN 5.28639221558e-05 wmax  "[0.0, 150.0]" "['basal', 'apical']" 1.7 AMPA_ExcToExc.json 15
6670 476048909 e5noRbp4 LGN 5.12127307086e-05 wmax  "[0.0, 150.0]" "['basal', 'apical']" 1.7 AMPA_ExcToExc.json 15
6672 476131588 e5noRbp4 LGN 5.33966534146e-05 wmax  "[0.0, 150.0]" "['basal', 'apical']" 1.7 AMPA_ExcToExc.json 15
6674 480116737 e5noRbp4 LGN 5.66454860796e-05 wmax  "[0.0, 150.0]" "['basal', 'apical']" 1.7 AMPA_ExcToExc.json 15
6675 480169178 e5noRbp4 LGN 6.06306725584e-05 wmax  "[0.0, 150.0]" "['basal', 'apical']" 1.7 AMPA_ExcToExc.json 15
6676 480351780 e5noRbp4 LGN 5.49224712148e-05 wmax  "[0.0, 150.0]" "['basal', 'apical']" 1.7 AMPA_ExcToExc.json 15
6677 480353286 e5noRbp4 LGN 4.95445821348e-05 wmax  "[0.0, 150.0]" "['basal', 'apical']" 1.7 AMPA_ExcToExc.json 15
6678 466632464 e6Ntsr1 LGN 4.64128156705e-05 wmax  "[0.0, 150.0]" "['basal', 'apical']" 1.7 AMPA_ExcToExc.json 15
6679 471410185 e6Ntsr1 LGN 4.80119672931e-05 wmax  "[0.0, 150.0]" "['basal', 'apical']" 1.7 AMPA_ExcToExc.json 15
6680 471786879 e6Ntsr1 LGN 4.68572559003e-05 wmax  "[0.0, 150.0]" "['basal', 'apical']" 1.7 AMPA_ExcToExc.json 15
6681 471789504 e6Ntsr1 LGN 4.82058520915e-05 wmax  "[0.0, 150.0]" "['basal', 'apical']" 1.7 AMPA_ExcToExc.json 15
6682 471819401 e6Ntsr1 LGN 4.85145861728e-05 wmax  "[0.0, 150.0]" "['basal', 'apical']" 1.7 AMPA_ExcToExc.json 15
6719 100000101 LIFe5Rbp4 LGN 0.0106809801693 wmax    1.7 instanteneousExc.json 15
6720 100000102 LIFe23Cux2 LGN 0.00721580655228 wmax    1.7 instanteneousExc.json 15
6721 100000103 LIFi6Pvalb LGN 0.0209809189596 wmax    1.7 instanteneousExc.json 10
6722 100000104 LIFe4Scnn1a LGN 0.00144646429137 wmax    1.7 instanteneousExc.json 80
6723 100000105 LIFi23Pvalb LGN 0.0115206696464 wmax    1.7 instanteneousExc.json 15
6724 100000110 LIFe4other LGN 0.00165877797019 wmax    1.7 instanteneousExc.json 80
6725 100000111 LIFi5Pvalb LGN 0.007935807930109999 wmax    1.7 instanteneousExc.json 20
6726 100000112 LIFi4Pvalb LGN 0.004156806075610001 wmax    1.7 instanteneousExc.json 75
6727 100000108 LIFe4Rorb LGN 0.0016065014887000002 wmax    1.7 instanteneousExc.json 80
6728 100000114 LIFi4Htr3a LGN 0.0 wmax    1.7 instanteneousExc.json 20
6729 100000115 LIFi4Sst LGN 0.0 wmax    1.7 instanteneousExc.json 25
6730 100000116 LIFe4Nr5a1 LGN 0.0013927634897399998 wmax    1.7 instanteneousExc.json 80
6731 100000119 LIFe5noRbp4 LGN 0.00624145577892 wmax    1.7 instanteneousExc.json 15
6732 100000121 LIFe6Ntsr1 LGN 0.00393372190419 wmax    1.7 instanteneousExc.json 15
6739 475585413 i1Htr3a LGN 0.0012715091441 wmax  "[0.0, 1e+20]" "['somatic', 'basal']" 1.7 AMPA_ExcToInh.json 10
6740 478107198 i1Htr3a LGN 0.0007403804916549999 wmax  "[0.0, 1e+20]" "['somatic', 'basal']" 1.7 AMPA_ExcToInh.json 10
6741 100000117 LIFi1Htr3a LGN 0.0330001980077 wmax    1.7 instanteneousExc.json 10
